round,client,n_samples,throughput_mbps,latency_ms,node_trust,quality,behaviour,weight
113,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
113,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
113,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
113,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
113,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
113,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
113,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
113,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
113,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
113,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
113,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
113,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
113,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
113,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
113,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
113,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
113,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
114,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
114,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
114,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
114,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
114,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
114,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
114,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
114,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
114,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
114,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
114,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
114,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
114,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
114,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
114,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
114,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
114,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
114,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
114,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
114,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
114,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
114,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
114,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
114,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
114,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
114,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
114,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
114,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
114,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
114,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
114,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
114,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
114,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
114,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
114,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
114,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
114,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
114,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
114,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
114,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
114,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
114,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
114,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
114,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
114,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
114,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
114,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
114,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
114,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
114,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
114,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
114,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
114,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
114,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
114,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
114,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
114,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
114,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
114,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
114,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
114,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
114,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
114,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
114,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
114,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
114,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
114,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
114,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
114,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
114,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
114,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
114,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
114,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
114,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
114,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
114,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
114,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
114,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
114,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
114,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
115,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
115,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
115,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
115,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
115,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
115,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
115,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
115,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
115,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
115,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
115,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
115,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
115,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
115,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
115,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
115,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
115,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
115,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
115,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
115,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
115,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
115,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
115,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
115,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
115,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
115,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
115,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
115,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
115,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
115,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
115,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
115,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
115,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
115,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
115,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
115,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
115,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
115,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
115,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
115,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
115,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
115,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
115,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
115,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
115,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
115,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
115,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
115,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
115,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
115,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
115,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
115,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
115,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
115,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
115,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
115,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
115,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
115,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
115,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
115,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
115,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
115,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
115,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
115,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
115,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
115,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
115,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
115,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
115,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
115,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
115,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
115,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
115,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
115,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
115,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
115,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
115,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
115,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
115,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
115,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
116,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
116,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
116,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
116,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
116,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
116,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
116,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
116,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
116,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
116,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
116,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
116,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
116,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
116,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
116,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
116,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
116,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
116,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
116,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
116,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
116,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
116,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
116,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
116,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
116,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
116,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
116,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
116,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
116,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
116,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
116,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
116,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
116,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
116,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
116,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
116,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
116,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
116,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
116,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
116,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
116,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
116,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
116,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
116,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
116,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
116,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
116,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
116,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
116,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
116,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
116,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
116,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
116,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
116,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
116,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
116,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
116,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
116,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
116,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
116,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
116,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
116,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
116,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
116,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
116,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
116,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
116,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
116,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
116,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
116,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
116,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
116,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
116,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
116,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
116,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
116,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
116,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
116,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
116,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
116,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
117,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
117,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
117,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
117,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
117,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
117,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
117,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
117,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
117,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
117,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
117,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
117,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
117,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
117,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
117,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
117,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
117,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
117,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
117,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
117,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
117,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
117,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
117,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
117,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
117,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
117,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
117,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
117,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
117,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
117,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
117,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
117,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
117,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
117,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
117,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
117,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
117,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
117,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
117,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
117,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
117,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
117,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
117,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
117,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
117,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
117,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
117,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
117,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
117,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
117,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
117,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
117,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
117,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
117,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
117,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
117,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
117,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
117,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
117,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
117,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
117,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
117,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
117,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
117,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
117,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
117,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
117,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
117,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
117,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
117,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
117,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
117,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
117,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
117,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
117,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
117,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
117,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
117,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
117,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
117,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
118,22,153,94.914,80.884,1.0,0.0702,1.0,0.008713
118,34,177,82.57,147.901,1.0,0.0334,1.0,0.004145
118,57,109,55.543,86.938,1.0,0.0382,1.0,0.004744
118,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
118,63,97,67.438,148.762,1.0,0.0271,1.0,0.003366
118,4,86,91.504,16.198,1.0,0.3379,1.0,0.041947
118,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
118,66,324,87.039,96.68,1.0,0.0538,1.0,0.006685
118,3,202,61.582,81.631,1.0,0.0451,1.0,0.005602
118,44,118,65.392,30.426,1.0,0.1285,1.0,0.015958
118,67,43,58.937,127.004,1.0,0.0278,1.0,0.003446
118,21,179,60.407,148.878,1.0,0.0243,1.0,0.003013
118,49,602,35.477,136.986,1.0,0.0155,1.0,0.001923
118,47,265,61.82,116.641,1.0,0.0317,1.0,0.003935
118,8,191,80.868,125.882,1.0,0.0384,1.0,0.00477
118,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
118,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
118,69,549,23.83,29.549,1.0,0.0482,1.0,0.005988
118,9,337,94.82,49.535,1.0,0.1145,1.0,0.014213
118,65,829,68.368,74.265,1.0,0.0551,1.0,0.006836
118,53,829,58.731,137.43,1.0,0.0256,1.0,0.003173
118,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
118,58,461,85.148,91.5,1.0,0.0557,1.0,0.00691
118,64,74,98.417,10.858,1.0,0.5421,1.0,0.067303
118,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
118,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
118,70,51,20.481,127.402,1.0,0.0096,1.0,0.001194
118,60,406,24.399,89.962,1.0,0.0162,1.0,0.002014
118,46,295,28.562,106.962,1.0,0.016,1.0,0.001983
118,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
118,0,201,79.656,68.637,1.0,0.0694,1.0,0.008617
118,54,424,75.625,111.414,1.0,0.0406,1.0,0.00504
118,50,208,64.078,15.999,1.0,0.2395,1.0,0.02974
118,31,88,54.337,48.988,1.0,0.0663,1.0,0.008236
118,19,309,43.694,116.931,1.0,0.0223,1.0,0.002775
118,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
118,20,163,64.839,113.427,1.0,0.0342,1.0,0.004245
118,24,51,93.136,105.459,1.0,0.0528,1.0,0.006558
118,61,346,38.141,37.526,1.0,0.0608,1.0,0.007547
118,52,34,31.57,119.36,1.0,0.0158,1.0,0.001964
118,40,109,99.787,128.944,1.0,0.0463,1.0,0.005746
118,29,803,32.807,81.493,1.0,0.0241,1.0,0.002989
118,11,187,11.001,109.242,1.0,0.006,1.0,0.000748
118,73,52,73.21,92.538,1.0,0.0473,1.0,0.005874
118,30,122,85.405,5.968,1.0,0.8559,1.0,0.106262
118,18,138,39.186,8.936,1.0,0.2623,1.0,0.03256
118,68,320,93.744,79.303,1.0,0.0707,1.0,0.008777
118,7,155,42.657,91.017,1.0,0.028,1.0,0.00348
118,26,547,53.593,128.007,1.0,0.025,1.0,0.003109
118,45,62,61.368,118.613,1.0,0.0309,1.0,0.003842
118,41,469,38.477,11.468,1.0,0.2007,1.0,0.024914
118,75,361,88.751,27.893,1.0,0.1903,1.0,0.023626
118,35,101,80.734,84.92,1.0,0.0569,1.0,0.007059
118,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
118,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
118,77,58,96.062,111.156,1.0,0.0517,1.0,0.006417
118,13,526,84.903,131.244,1.0,0.0387,1.0,0.004804
118,14,52,75.351,7.451,1.0,0.6048,1.0,0.075093
118,37,308,92.764,15.385,1.0,0.3606,1.0,0.04477
118,39,446,49.07,35.686,1.0,0.0822,1.0,0.01021
118,36,152,47.698,137.695,1.0,0.0207,1.0,0.002572
118,5,147,76.762,114.282,1.0,0.0402,1.0,0.004988
118,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
118,25,85,47.29,23.406,1.0,0.1208,1.0,0.015002
118,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
118,28,159,44.266,109.952,1.0,0.0241,1.0,0.002989
118,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
118,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
118,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
118,62,41,85.471,105.361,1.0,0.0485,1.0,0.006024
118,55,189,70.685,67.685,1.0,0.0625,1.0,0.007754
118,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
118,6,50,44.893,91.387,1.0,0.0294,1.0,0.003648
118,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
118,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
118,1,176,68.707,11.347,1.0,0.3621,1.0,0.044959
118,78,146,86.837,13.275,1.0,0.3912,1.0,0.048571
118,10,307,65.419,88.263,1.0,0.0443,1.0,0.005503
118,48,135,43.51,103.875,1.0,0.0251,1.0,0.00311
118,32,44,90.494,80.505,1.0,0.0672,1.0,0.008347
119,43,74,13.989,73.407,1.0,0.0114,1.0,0.001415
119,27,39,62.234,81.394,1.0,0.0457,1.0,0.005677
119,15,95,71.575,72.905,1.0,0.0587,1.0,0.00729
119,74,36,25.513,132.154,1.0,0.0115,1.0,0.001434
119,79,134,66.953,48.196,1.0,0.0831,1.0,0.010315
119,2,138,21.031,42.426,1.0,0.0296,1.0,0.003681
119,72,121,75.51,25.613,1.0,0.1763,1.0,0.021891
119,23,1320,14.265,80.142,1.0,0.0106,1.0,0.001322
119,17,357,62.897,124.78,1.0,0.0301,1.0,0.003743
119,16,155,37.811,132.576,1.0,0.0171,1.0,0.002118
119,76,152,93.762,140.946,1.0,0.0398,1.0,0.00494
119,33,54,29.196,27.204,1.0,0.0642,1.0,0.007969
119,71,283,16.352,26.876,1.0,0.0364,1.0,0.004518
119,56,208,94.929,128.443,1.0,0.0442,1.0,0.005488
119,12,141,30.021,80.194,1.0,0.0224,1.0,0.00278
119,51,104,98.694,83.761,1.0,0.0705,1.0,0.008749
119,38,94,76.284,7.671,1.0,0.5948,1.0,0.073844
119,59,155,94.918,57.116,1.0,0.0994,1.0,0.01234
119,42,350,75.889,135.53,1.0,0.0335,1.0,0.004158
